census_block_group,population,elderly_percentage,income,affected_one_ring,Yi_avg_loss_ratio,relief_m,area_km2,road_density_km_per_km2,population_density,centroid_lon,centroid_lat,centroid_x_m,centroid_y_m,zero_vehicle_rate
060372352023,1168.0,19.0068,32143,0,1.0,14.31048203,0.244132535,19.01516363,4784.28653,-118.3297491,33.96907543,154358.2126,-448237.4353,0.0898876404494382
060372362031,2641.0,13.7827,36932,0,0.583333333,3.397502899,0.268930677,19.91027869,9820.374655,-118.34698,34.01914948,152669.1286,-442711.8922,0.1492693110647181
060372362042,1048.0,9.3511,34643,0,0.5,9.015428543,0.076703941,21.94892485,13662.92256,-118.3487281,34.01637121,152513.0664,-443022.8376,0.3340380549682875
060372364001,1453.0,18.6511,95043,0,0.5,91.34815979,0.436723345,16.78940588,3327.049069,-118.3495634,34.00883876,152450.4632,-443859.5834,0.0299003322259136
060372364002,1497.0,14.6961,103750,0,1.0,80.20313644,0.445553352,19.65743566,3359.866994,-118.3482342,34.0056211,152579.4448,-444214.3035,0.0924608819345661
060372364003,1601.0,18.7383,104561,0,0.833333333,90.41348267,0.458220315,17.21922115,3493.952468,-118.3558237,34.00571079,151878.2731,-444216.5432,0.0901525658807212
060372371011,1185.0,12.1519,69632,0,0.666666667,1.774116516,0.12033361,18.49114293,9847.622791,-118.2936607,33.98367209,157663.876,-446559.254,0.299625468164794
060372371012,910.0,6.7033,38963,0,-0.055555556,1.538970947,0.08277051,22.20264402,10994.25385,-118.2892545,33.98460927,158069.0823,-446447.9807,0.1105263157894736
060372371013,1159.0,6.6437,62614,0,1.0,1.546356201,0.079043566,21.19743502,14662.8,-118.2892466,33.98283197,158073.3674,-446645.0747,0.1791666666666666
060372371014,573.0,9.2496,35313,0,0.5,3.239383698,0.346792043,15.39633329,1652.287043,-118.2915771,33.98717879,157849.3641,-446166.8848,0.2869198312236287
060372371021,2018.0,8.226,53438,0,0.666666667,11.38855362,0.267688428,36.62101303,7538.615013,-118.2827849,33.98661709,158662.7582,-446214.5025,0.0285714285714285
060372371022,2020.0,6.8317,32128,0,0.333333333,2.219741821,0.192273341,17.9744996,10505.87661,-118.2850302,33.98455544,158459.4652,-446446.8993,0.2972972972972973
060372372011,1331.0,6.7618,47308,0,0.666666667,1.713493347,0.1613985,21.59183444,8246.668956,-118.2991072,33.98790392,157152.254,-446098.975,0.1494252873563218
060372372012,1792.0,9.654,52778,0,1.0,1.844192505,0.170841214,20.76959287,10489.27222,-118.2991165,33.98542516,157156.3328,-446373.8916,0.055023923444976
060372372013,1015.0,3.3498,86895,0,0.75,1.297412872,0.121164808,21.58544175,8377.019805,-118.299123,33.98324767,157160.0652,-446615.3916,0.0
060372372021,1664.0,4.5673,43802,0,-0.25,1.796878815,0.184757914,18.21582677,9006.380104,-118.3059081,33.98743717,156524.884,-446161.9895,0.3430232558139535
060372372023,1426.0,4.6985,47917,0,1.0,1.390048981,0.195402281,19.07684959,7297.765364,-118.3045793,33.98453236,156653.4092,-446481.9465,0.2967359050445103
060372372024,1081.0,22.0167,37218,0,-0.125,2.008453369,0.428800793,15.0182554,2520.984144,-118.3118892,33.98399407,155979.128,-446553.6969,0.0933734939759036
060372373002,1697.0,9.4873,96125,0,1.0,3.509544373,0.189346163,22.60150279,8962.420851,-118.3078817,33.97839949,156360.4497,-447167.5484,0.0477223427331887
060372374012,1075.0,5.1163,44357,0,0.333333333,1.434623718,0.168510693,25.78480197,6379.417109,-118.2937058,33.98042644,157666.1848,-446919.2781,0.0778210116731517
060372374013,2133.0,7.7825,67411,0,0.5,1.469230652,0.174548432,22.64625588,12220.10405,-118.2969619,33.97846418,157369.2551,-447142.307,0.2065217391304347
060372374021,965.0,35.8549,60313,0,0.333333333,1.237091064,0.170929687,21.54657372,5645.59624,-118.302431,33.98042538,156860.0428,-446933.869,0.2044609665427509
060372374022,1865.0,8.2574,103831,0,0.0,1.575939178,0.175928921,22.56534445,10600.87216,-118.2991665,33.97846147,157165.572,-447146.2643,0.1591448931116389
060372374023,1066.0,18.0113,92941,0,1.0,2.464233398,0.174370639,21.2687257,6113.414534,-118.3024462,33.97653727,156866.3584,-447365.0929,0.0
060372375001,993.0,20.3424,48398,0,0.375,1.96200943,0.129440505,22.94982931,7671.478086,-118.2893084,33.9805635,158072.2015,-446896.7556,0.2937853107344633
060372375002,1829.0,9.076,29890,0,0.875,1.293704987,0.207886005,21.61150158,8798.091061,-118.28931,33.97689428,158079.4002,-447303.6808,0.1246819338422391
060372376001,1272.0,19.6541,58393,0,0.916666667,1.502151489,0.103361089,25.04714916,12306.37184,-118.2852857,33.9809581,158443.0715,-446846.2787,0.0856423173803526
060372376002,1200.0,14.75,53268,0,0.5,1.271575928,0.108421767,24.12989574,11067.88824,-118.2859666,33.97703767,158388.0313,-447282.1992,0.032
060372376003,818.0,5.1345,49489,0,0.333333333,8.32062149,0.184187763,52.40568259,4441.120222,-118.2819074,33.97886738,158759.4066,-447072.4919,0.1267605633802817
060372376004,724.0,25.2762,24569,0,0.583333333,1.614376068,0.107771889,23.2709151,6717.892804,-118.2837663,33.97704878,158591.3065,-447277.2884,0.225130890052356
060372377101,2619.0,6.6056,43415,0,1.0,1.65271759,0.178330807,18.83966501,14686.1894,-118.2893154,33.97268071,158087.3311,-447770.9803,0.0586854460093896
060372377102,1826.0,3.8335,48938,0,-0.25,6.557952881,0.253947607,26.16987908,7190.459559,-118.283904,33.97270657,158587.3014,-447759.0753,0.2055267702936096
060372377201,1834.0,3.9258,36034,0,0.0,3.169578552,0.178884387,19.89966676,10252.43192,-118.2882337,33.96902979,158194.5892,-448174.0655,0.0938271604938271
060372377202,1950.0,4.6154,47500,0,1.0,7.061916351,0.146338756,33.83551298,13325.24655,-118.2836052,33.96959992,158621.1431,-448103.1051,0.1919831223628691
060372378001,1320.0,10.8333,67446,0,1.0,2.275691986,0.226058444,20.87243208,5839.197925,-118.2956325,33.97330994,157502.3677,-447711.7118,0.0
060372378002,1125.0,30.3111,39091,0,0.5,4.388690948,0.239542951,22.06284733,4696.443779,-118.2961912,33.97076716,157455.812,-447994.6368,0.0
060372379001,1154.0,8.4922,59539,0,-0.083333333,8.381931305,0.24510933,18.97765315,4708.10312,-118.3078975,33.97274021,156370.1901,-447795.1983,0.0854271356783919
060372379002,1395.0,10.7527,88393,0,0.333333333,8.717399597,0.24309549,19.04755889,5738.485736,-118.3079033,33.96910145,156376.8542,-448198.7504,0.0380622837370242
060372379003,1012.0,35.7708,81406,0,1.0,9.632225037,0.244386014,19.05151192,4140.989834,-118.3144691,33.96909663,155770.1452,-448210.0933,0.0277777777777777
060372379004,570.0,8.0702,55158,0,1.0,9.019733429,0.247187847,19.16908532,2305.938604,-118.3144548,33.97274292,155764.2732,-447805.6911,0.1134751773049645
060372380001,539.0,41.0019,47857,0,-1.75,7.754219055,0.202047998,19.12338105,2667.68296,-118.3070181,33.9443834,156507.6135,-450938.5058,0.1488250652741514
060372380002,897.0,25.641,85905,0,1.0,13.88562393,0.224592512,22.10194246,3993.899842,-118.3029478,33.94972137,156873.2481,-450339.8073,0.2649572649572649
060372380003,852.0,6.6901,93750,0,-2.0,10.5327034,0.264541099,20.0258722,3220.671587,-118.306825,33.94975462,156514.8166,-450342.5282,0.1262798634812286
060372380004,432.0,19.6759,86548,0,1.0,9.13489151,0.163250134,20.00282018,2646.245919,-118.3111795,33.95088779,156110.1048,-450224.0408,0.0
060372380005,1557.0,9.0559,69861,0,0.333333333,20.74698257,0.484973952,14.20127772,3210.481702,-118.3140999,33.94848046,155844.9203,-450495.8148,0.0166666666666666
060372380006,1315.0,14.3726,96818,0,1.0,14.03665924,0.324165907,18.61773454,4056.564778,-118.3111969,33.94183517,156126.381,-451227.9885,0.0523809523809523
060372381001,2343.0,6.4447,51417,0,1.0,8.15801239,0.244314477,18.9856036,9590.098897,-118.3079099,33.96546697,156383.4403,-448601.827,0.1368078175895765
060372381003,777.0,19.1763,80846,0,1.0,7.96075058,0.248022622,21.28651154,3132.778746,-118.314469,33.96180645,155784.532,-449018.5784,0.0340136054421768
060372382001,1417.0,29.0755,51591,0,-1.5,5.011634827,0.291710842,22.79677257,4857.550001,-118.2953543,33.96551314,157543.6203,-448575.9202,0.1366223908918406
060372382002,1671.0,16.6966,38639,0,0.333333333,5.647480011,0.258217786,23.0753511,6471.281581,-118.294595,33.96158552,157621.619,-449010.2308,0.3160535117056856
060372382003,1194.0,9.2965,60848,0,1.0,7.128177643,0.235269409,22.12687997,5075.032942,-118.3007721,33.96146712,157050.9989,-449033.6125,0.235042735042735
060372382004,1899.0,17.7462,31225,0,0.333333333,8.208984375,0.24142997,19.15571767,7865.634911,-118.3020422,33.96507805,156926.4562,-448635.2636,0.1944444444444444
060372383101,2172.0,3.0847,42337,0,1.0,3.316768646,0.162656922,17.49042518,13353.25898,-118.2893276,33.96603568,158099.5021,-448507.9383,0.1295938104448742
060372383102,3228.0,6.9703,53582,0,-0.177777778,6.895641327,0.234412047,26.28700896,13770.62329,-118.283873,33.966049,158603.5325,-448497.3506,0.1094793057409879
060372383201,1141.0,10.78,20481,0,0.833333333,3.935134888,0.194781589,20.02822145,5857.843161,-118.2893148,33.96214836,158108.4601,-448939.0196,0.2815734989648033
060372383202,1518.0,6.1924,62125,0,-0.35,1.729732513,0.139772016,19.37655984,10860.54307,-118.2848809,33.96163062,158519.2568,-448989.0339,0.4205298013245033
060372383203,901.0,10.2109,25781,0,0.333333333,7.06697464,0.133726601,47.61035326,6737.627336,-118.2828835,33.96270476,158701.6869,-448866.5704,0.3648648648648648
060372384001,1097.0,21.3309,101589,0,1.0,8.982185364,0.251293809,20.73195243,4365.407981,-118.3024258,33.9572099,156906.6247,-449508.4744,0.25
060372384002,1653.0,18.2698,86250,0,0.0,10.50070572,0.400497248,18.81720584,4127.369181,-118.3060064,33.95581702,156578.4667,-449668.8637,0.2017391304347826
060372384003,1148.0,18.6411,70742,0,0.833333333,8.774852753,0.325425138,20.45389484,3527.693058,-118.3133773,33.95815491,155892.6207,-449421.7389,0.1196388261851015
060372384004,1209.0,26.22,76855,0,0.3125,8.139770508,0.324328829,18.30527437,3727.698227,-118.3133649,33.95452684,155900.925,-449824.0702,0.0475
060372392011,1689.0,3.6708,52115,0,0.5,2.797481537,0.181049918,17.72920189,9328.91887,-118.27611,33.98715411,159278.3408,-446143.7534,0.1083591331269349
060372392012,1011.0,7.7151,46917,0,0.5,1.736160278,0.121854545,18.21046632,8296.777133,-118.2761126,33.98376963,159284.9235,-446519.104,0.068
060372392013,863.0,6.3731,46840,0,0.822222222,10.90134048,0.146963015,38.69976069,5872.225745,-118.2793522,33.98575545,158981.6234,-446304.3095,0.144
060372392021,2650.0,9.4717,50500,0,-1.5625,6.349273682,0.97213989,12.21935274,2725.945133,-118.262865,33.98563505,160505.0575,-446289.8836,0.0218253968253968
060372392022,1873.0,13.401,47733,0,0.666666667,2.878566742,0.181396493,18.42974644,10325.44769,-118.2717406,33.98717731,159681.961,-446133.83,0.0165562913907284
060372392023,1122.0,0.0,63575,0,0.0,2.077777863,0.122087643,26.77841159,9190.119275,-118.2717395,33.98379405,159688.9025,-446509.0398,0.2074074074074074
060372393101,1379.0,9.1371,50990,0,0.0,7.93920517,0.188857365,37.82322367,7301.806859,-118.2794926,33.97849745,158983.2662,-447109.4719,0.1070336391437308
060372393201,1315.0,6.8441,44879,0,1.0,2.595024109,0.163477912,17.32430066,8043.900156,-118.2717388,33.98061206,159695.4024,-446861.9264,0.1899441340782122
060372393202,1763.0,4.9348,51607,0,1.0,2.892654419,0.183594795,18.17320713,9602.668758,-118.2717381,33.97674706,159703.2757,-447290.5586,0.1591928251121076
060372393301,2006.0,8.8235,45469,0,0.421338384,10.07069016,0.79614235,9.173354708,2519.649908,-118.2621227,33.97876071,160587.6171,-447051.0016,0.0773809523809523
060372393302,966.0,10.559,61875,0,-0.083333333,2.550697327,0.183380497,18.18203206,5267.735759,-118.267358,33.97676748,160107.9434,-447280.907,0.1295546558704453
060372395011,1135.0,4.4934,58708,0,0.5,2.080467224,0.161112721,21.56780208,7044.75719,-118.2585906,33.97297779,160925.7425,-447686.342,0.149746192893401
060372395012,1038.0,9.7303,40625,0,-0.104166667,2.160301208,0.152604577,20.67832195,6801.892952,-118.2673501,33.97302528,160116.2542,-447695.9065,0.3424657534246575
060372395013,1495.0,7.4247,68333,0,0.333333333,2.349246979,0.160496879,20.01428399,9314.822894,-118.262973,33.97295593,160520.8463,-447696.1954,0.0956072351421188
060372395021,1506.0,7.7689,48043,0,1.0,2.741004944,0.167150758,20.9950325,9009.830509,-118.2585839,33.96932634,160933.8021,-448091.2774,0.0646153846153846
060372395022,1222.0,5.9738,67031,0,0.25,1.864696503,0.238160982,15.15617254,5130.983201,-118.2664917,33.96946999,160202.7805,-448088.7387,0.0
060372396011,2043.0,8.2721,72500,0,0.5,1.610420227,0.152650416,18.20196921,13383.52067,-118.2717306,33.97300421,159711.5386,-447705.6312,0.1142191142191142
060372396012,1632.0,8.027,47614,0,-0.5,7.965461731,0.269636751,20.80468197,6052.587384,-118.2773173,33.97274227,159195.8485,-447744.0766,0.3144016227180527
060372396021,2168.0,11.1162,57604,0,-0.2,1.039863586,0.154165767,18.04389744,14062.78475,-118.2717162,33.96958725,159719.7762,-448084.5499,0.1752808988764045
060372396022,1799.0,6.6148,40714,0,0.611111111,6.703601837,0.203922069,22.89046268,8821.997572,-118.2773109,33.96934717,159203.284,-448120.5844,0.0989690721649484
060372397011,2183.0,8.2455,36964,0,0.5,1.215934753,0.198759684,18.15227426,10983.11266,-118.2736262,33.96675696,159548.9975,-448401.6448,0.1015761821366024
060372397012,2326.0,4.6862,36480,0,-0.5,6.701061249,0.2109307,26.38345024,11027.31846,-118.2768056,33.96546536,159257.8008,-448550.2286,0.0875486381322957
060372397021,1286.0,12.986,31971,0,1.0,1.344047546,0.118951805,18.61522683,10811.10118,-118.2760801,33.96285008,159330.1215,-448839.0433,0.2148148148148148
060372397022,1390.0,3.4532,35797,0,1.0,7.065998077,0.168039353,35.68696452,8271.871895,-118.2781654,33.96160199,159139.9205,-448980.9584,0.0934065934065934
060372397023,1891.0,6.0814,49000,0,1.0,1.857555389,0.19928051,21.61942863,9489.136687,-118.2716875,33.96232107,159737.1172,-448890.3187,0.1231101511879049
060372398011,1419.0,10.8527,66295,0,1.0,1.715633392,0.12415451,20.44181962,11429.30691,-118.2585798,33.96607867,160940.7931,-448451.4357,0.0402298850574712
060372398012,1056.0,12.8788,44130,0,1.0,1.28729248,0.122421723,22.65122417,8625.920064,-118.2673267,33.96602098,160132.6218,-448472.6444,0.0472972972972973
060372398013,1641.0,0.6094,78333,0,-0.5,1.315868378,0.124184939,22.51041917,13214.16274,-118.2629502,33.96605959,160536.9715,-448460.9616,0.1518987341772152
060372398021,1549.0,6.8431,55457,0,0.666666667,1.806739807,0.162195052,23.59840498,9550.229665,-118.2585748,33.96197351,160949.6208,-448906.6865,0.1922077922077922
060372398022,1992.0,6.4759,55972,0,0.0,1.690841675,0.162807743,21.08337189,12235.29032,-118.2673114,33.96193493,160142.3162,-448925.7588,0.2754820936639118
060372398023,903.0,8.4164,56642,0,0.5,2.054431915,0.162423258,22.34396205,5559.548613,-118.2629403,33.96195363,160546.2231,-448916.2926,0.1627118644067796
060372398024,1323.0,3.099,63750,0,1.0,1.46037674,0.122021674,25.64626065,10842.33613,-118.2629538,33.96422119,160540.369,-448664.8451,0.0
060372400101,1983.0,4.6394,50096,0,1.0,2.013877869,0.181419649,26.52561515,10930.45883,-118.2583326,33.95833917,160979.4093,-449309.3184,0.1106796116504854
060372400201,1893.0,11.3048,79844,0,0.416666667,2.157936096,0.302719575,20.58786911,6253.312165,-118.268423,33.95422738,160055.1975,-449782.394,0.0521920668058455
060372400202,1751.0,4.7401,59698,0,1.0,2.093357086,0.200415028,21.99224168,8736.869765,-118.2629569,33.95425501,160560.3387,-449770.0867,0.2063157894736842
060372400203,1642.0,8.648,56250,0,1.0,1.994682312,0.216680789,20.29395772,7577.967592,-118.2584136,33.95432381,160980.1016,-449754.7528,0.0632183908045977
060372402002,3554.0,6.6967,74769,0,-0.2,2.996929169,0.303314046,16.90473176,11717.22856,-118.274949,33.95418353,159452.1342,-449798.2527,0.0202898550724637
060372402003,1970.0,8.2741,33375,0,1.0,1.676933289,0.243492514,21.55752986,8090.59781,-118.2749428,33.95827382,159444.4531,-449344.6354,0.2816399286987522
060372404011,1713.0,6.188,76007,0,0.833333333,5.350402832,0.188935251,21.31130218,9066.59818,-118.2872259,33.94811732,158329.6179,-450491.5592,0.0978593272171253
060372404012,3201.0,7.4039,36798,0,-0.196428571,7.413597107,0.332628755,28.30703487,9623.341181,-118.2841021,33.95085453,158612.8624,-450182.7861,0.1702127659574468
060372404013,1495.0,8.6957,43750,0,-2.5,5.553573608,0.171475561,18.91867426,8718.443565,-118.287182,33.95008674,158329.7305,-450273.0811,0.2137767220902612
060372404021,1689.0,7.6377,106429,0,-0.041666667,7.326015472,0.200070682,26.97201962,8442.016518,-118.2853968,33.94632307,158502.2793,-450687.4806,0.0979228486646884
060372404022,2024.0,2.8162,63614,0,0.258928571,6.97044754,0.248627506,28.54887816,8140.692208,-118.2832093,33.94385051,158709.4488,-450958.0222,0.2189473684210526
060372404023,563.0,18.8277,22685,0,-0.25,4.540611267,0.152601894,21.12408796,3689.338224,-118.2892838,33.94391381,158147.816,-450961.1534,0.2508474576271186
060372405002,1604.0,2.3691,83580,0,0.0,3.070350647,0.169782779,19.68132505,9447.365689,-118.2749272,33.94593895,159470.7881,-450712.5218,0.0
060372405003,2385.0,3.8574,58958,0,-1.0,3.312477112,0.180477414,19.93652957,13214.94997,-118.2749163,33.94329488,159477.1311,-451005.7243,0.0
060372405004,1408.0,9.304,54361,0,0.666666667,9.080127716,0.270919773,36.57846742,5197.110508,-118.2776286,33.94853382,159215.8634,-450429.2974,0.2334152334152334
060372406002,1624.0,26.2315,83200,0,0.15,2.49994278,0.16516756,27.05472209,9832.439241,-118.266228,33.94554482,160275.6761,-450741.5614,0.0
060372406003,1586.0,8.8903,61875,0,-0.333333333,2.39422226,0.16329888,22.27502717,9712.252794,-118.2684232,33.94557613,160072.7062,-450741.7974,0.2561576354679803
060372407001,1760.0,7.7841,40809,0,0.416666667,4.192428589,0.293046224,17.27520325,6005.878437,-118.2551081,33.94714579,161300.2557,-450545.1593,0.1022727272727272
060372407002,596.0,14.2617,59213,0,1.0,2.133556366,0.168235963,21.64071997,3542.643257,-118.2586349,33.94377565,160981.1305,-450924.8916,0.055
060372407003,1416.0,5.8616,95707,0,-0.75,2.897937775,0.284794748,18.05584062,4972.001799,-118.2586188,33.94884805,160972.2877,-450362.3504,0.0730994152046783
060372407004,1655.0,5.9819,47375,0,1.0,2.316165924,0.201347451,21.98447189,8219.62231,-118.2629714,33.9497577,160568.1376,-450268.8539,0.0536723163841807
060372407005,897.0,13.8239,112625,0,0.533333333,2.744419098,0.24707312,24.47444466,3630.504205,-118.2629621,33.9447188,160579.2301,-450827.6374,0.0
060372408001,1078.0,8.6271,55508,0,1.0,5.395906448,0.236419307,16.97909577,4559.695279,-118.2563807,33.93931453,161198.603,-451415.784,0.1319444444444444
060372408002,2179.0,4.0385,55500,0,-0.666666667,4.519031525,0.20145228,19.33339747,10816.45736,-118.2613798,33.93974134,160735.6152,-451376.9402,0.1206496519721577
060372408003,1213.0,5.0289,62500,0,0.0,3.394630432,0.200575744,20.96413276,6047.59067,-118.2663591,33.94041656,160273.959,-451310.4896,0.1812865497076023
060372410011,968.0,10.2273,74375,0,1.0,11.49621964,0.168832957,33.41567885,5733.477732,-118.2673584,33.92919175,160204.337,-452556.9631,0.0
060372410012,1756.0,21.2415,45519,0,0.5,23.59729385,0.3313914,46.55045295,5298.870155,-118.2744347,33.92948145,159549.5307,-452536.7698,0.0066006600660066
060372410013,1917.0,2.8169,86875,0,0.729166667,17.30174255,0.406278194,32.18250205,4718.441767,-118.2597847,33.92921015,160904.5069,-452542.0972,0.0866807610993657
060372410021,1769.0,6.7835,69625,0,0.0,12.84802628,0.241195364,20.82730528,7334.303477,-118.2665135,33.92490117,160291.1505,-453031.3381,0.08130081300813
060372410023,957.0,13.6886,49583,0,1.0,11.86907959,0.207442579,24.47221123,4613.324832,-118.2617169,33.92565873,160733.0946,-452939.2079,0.1843003412969283
060372411101,2192.0,7.0255,69792,0,0.875,5.572212219,0.323673518,14.88610434,6772.256234,-118.2717008,33.93467012,159791.7998,-451956.7646,0.0950413223140495
060372411201,1323.0,19.35,49306,0,0.0,5.613117218,0.144165409,19.20289238,9176.958679,-118.2762974,33.93242654,159371.3852,-452213.3058,0.4242424242424242
060372411202,996.0,3.5141,64457,0,1.0,10.42655182,0.220884079,27.8556845,4509.152521,-118.2768271,33.9401028,159306.9379,-451362.9282,0.2964601769911504
060372411203,695.0,5.3237,49306,0,0.5,12.35007477,0.179655749,36.32737261,3868.509649,-118.2777653,33.93598289,159228.5171,-451821.387,0.3363914373088685
060372411204,1193.0,15.1718,23688,0,-0.4,3.683444977,0.118990042,23.1380766,10026.04908,-118.2761031,33.93521891,159383.7196,-451903.3166,0.3854545454545454
060372412011,1382.0,8.8278,71691,0,1.0,6.811103821,0.197836467,20.07528624,6985.567545,-118.2892897,33.94027173,158154.5675,-451365.0594,0.1028277634961439
060372412021,586.0,29.5222,46033,0,0.4375,12.46556854,0.262569625,16.19437818,2231.788998,-118.2892789,33.9337133,158168.6907,-452092.3485,0.1700680272108843
060372412023,1075.0,11.814,63750,0,1.0,12.68173981,0.207271658,47.36982483,5186.430263,-118.2811983,33.93468793,158913.7598,-451970.7534,0.1077844311377245
060372412024,1160.0,5.6897,51328,0,0.104166667,29.43968201,0.285034617,49.77115131,4069.681124,-118.2858927,33.92975704,158489.6605,-452525.4265,0.0839160839160839
060372412025,888.0,7.2072,51328,0,1.0,9.925804138,0.163115517,21.35485362,5443.994643,-118.2871012,33.93734782,158362.7249,-451685.6576,0.0717131474103585
060372414001,1670.0,5.1497,70357,0,1.0,10.34728241,0.195927029,20.53960977,8523.581512,-118.2717628,33.92533808,159804.9353,-452991.748,0.1126005361930295
060372414002,2304.0,7.1615,78229,0,0.625,18.28454971,0.379630088,28.37962442,6069.065848,-118.277519,33.92570861,159271.9866,-452960.3448,0.1635111876075731
060372420003,573.0,24.2583,15370,0,0.875,2.51590538,0.134329124,21.63331677,4265.642342,-118.2477266,33.94103322,161995.0646,-451210.4377,0.3543307086614173
060372421001,2680.0,4.5522,27218,0,-0.625,12.60234451,0.459616425,11.2691169,5830.949148,-118.2323662,33.9456299,163405.442,-450674.3232,0.3005540166204986
060372423001,3171.0,3.532,49069,0,-2.0,3.411422729,0.24306766,14.81399504,13045.7503,-118.246233,33.95171081,162111.2264,-450023.7737,0.1296296296296296
060372423002,1173.0,8.2694,49490,0,-0.326923077,3.030246735,0.217049861,18.90465148,5404.288182,-118.2447686,33.94676712,162256.7235,-450569.5103,0.2567567567567567
060372423003,666.0,16.8168,63214,0,0.277777778,3.15662384,0.16992205,22.24883692,3919.444229,-118.2476643,33.94614261,161990.3443,-450643.7175,0.2134387351778656
060372426001,1568.0,2.1684,29131,0,1.0,2.027378082,0.177592832,13.88928896,8829.185181,-118.2502378,33.93420152,161776.9131,-451972.3323,0.4529540481400437
060372426002,2028.0,4.8323,18200,0,0.722222222,1.914726257,0.180460042,21.14015353,11237.94484,-118.2493521,33.93087862,161865.5978,-452339.3139,0.4295415959252971
060372427001,544.0,10.8456,49158,0,-0.777777778,2.670610428,0.176055481,23.03266432,3089.935038,-118.2428924,33.93073874,162463.0914,-452343.7759,0.0754716981132075
060372427002,2269.0,10.4011,49158,0,1.0,5.929615021,0.355960348,18.96397222,6374.305487,-118.2407572,33.93865916,162644.1864,-451461.7785,0.0781527531083481
060372431001,2841.0,8.3773,40262,0,0.666666667,3.278507233,0.255799864,18.97787922,11106.33896,-118.2353313,33.93467415,163153.9877,-451894.3751,0.1384083044982699
060372431002,1703.0,10.9806,30536,0,1.0,2.394292831,0.181715811,19.26303883,9371.776694,-118.2333645,33.93127117,163342.837,-452268.3612,0.3314917127071823
060372431003,1008.0,5.1587,27891,0,0.166666667,2.428977966,0.148516878,20.39806997,6787.107384,-118.236989,33.93102255,163008.2676,-452302.1707,0.2733118971061093
060372611022,1276.0,29.7806,249583,1,1.0,204.3470306,1.501935186,13.42982667,849.570615,-118.430724,34.12552154,144740.1443,-431044.9661,0.0
060372612001,2616.0,21.5979,200078,1,1.0,232.5875854,4.170044223,6.764673201,627.3314767,-118.4494506,34.11751349,143027.6022,-431961.6552,0.0299500831946755
060372612002,1351.0,26.943,185389,1,1.0,253.7150574,3.420469216,9.346766227,394.9750501,-118.4373284,34.10678155,144165.3148,-433133.6934,0.0
060372621002,375.0,42.4,215670,1,1.0,107.3787918,2.368356699,12.39056875,158.3376356,-118.442204,34.08153242,143761.5781,-435941.6994,0.0
060372622001,948.0,22.3629,157639,0,1.0,138.1837006,1.16062344,16.56121002,816.8023904,-118.462374,34.07889393,141905.091,-436264.7409,0.0
060372622002,2557.0,20.6101,198563,1,0.0,220.85672,5.452478817,8.343424337,468.961015,-118.4714669,34.11145025,141007.7774,-432667.1789,0.0
060372623011,2806.0,25.7662,250001,0,1.0,427.3849945,13.05710089,4.451429434,214.9022225,-118.4921223,34.10392101,139115.7466,-433532.8461,0.0104046242774566
060372623021,1472.0,21.3995,181307,0,0.711363636,212.8100128,1.948589447,15.63696587,755.4182346,-118.474458,34.07546695,140796.0931,-436662.8694,0.0386740331491712
060372623022,1367.0,36.5764,250001,0,1.0,219.6519852,1.114946095,12.02399043,1226.068244,-118.4810059,34.07452294,140193.5004,-436777.2792,0.0
060372625011,754.0,12.2016,250001,0,0.0,23.86125946,0.268323989,23.21095266,2810.03574,-118.519271,34.04501917,136713.2772,-440105.5936,0.0178571428571428
060372625012,911.0,17.5631,246852,0,0.75,31.5597229,0.25307009,23.33338656,3599.793245,-118.5225436,34.0481465,136405.7417,-439763.4408,0.0
060372626043,1157.0,28.6949,105549,1,1.0,218.5512457,1.962166726,10.58766294,589.654276,-118.5610922,34.04400075,132854.0104,-440278.0066,0.0235294117647058
060372627041,1606.0,15.5666,176859,0,-0.9375,76.86497688,0.613614386,18.43466525,2617.278923,-118.5341372,34.04482914,135341.1415,-440148.0004,0.0185873605947955
060372627061,1899.0,23.5914,155956,0,0.125,103.9217236,1.910130432,9.793791436,994.1729468,-118.5279896,34.03544296,135924.862,-441180.2646,0.0287859824780976
060372628022,702.0,37.8917,107147,0,1.0,65.97016052,0.461483298,20.87028931,1521.181813,-118.5147543,34.02988029,137156.5719,-441778.1753,0.1042654028436018
060372640002,1648.0,23.483,190660,0,0.0,47.61799622,0.619642964,17.88323932,2659.596084,-118.4740168,34.05699809,140869.7828,-438710.7073,0.0145560407569141
060372641021,1060.0,27.8302,183977,0,0.166666667,49.22605896,0.212000876,13.28576325,4999.979348,-118.4700933,34.06102938,141224.7321,-438257.7392,0.0596393897364771
060372641031,1548.0,16.2791,151136,0,0.0,11.89395905,0.093009479,16.79604631,16643.46497,-118.4674402,34.05561077,141479.3351,-438854.789,0.0066666666666666
060372651002,1046.0,52.9637,113875,0,0.5,67.32476044,1.987081023,8.558650652,526.4002764,-118.4279706,34.07442207,145088.0673,-436708.6752,0.0833333333333333
060372652011,1442.0,35.853,142639,0,-0.166666667,39.18893433,0.265140818,19.84547996,5438.619418,-118.4352479,34.06726674,144429.5778,-437513.4262,0.0981996726677577
060372653011,12794.0,0.0,81972,0,-0.952622863,61.91847229,1.019161026,12.40470749,12553.46277,-118.4467622,34.07309497,143356.2928,-436884.4577,
